site	7_region
1874	rRNA
1875	rRNA
1876	rRNA
1877	rRNA
1878	rRNA
1879	rRNA
1880	rRNA
1881	rRNA
1882	rRNA
1883	rRNA
1884	rRNA
1885	rRNA
1886	rRNA
1887	rRNA
1888	rRNA
1889	rRNA
1890	rRNA
1891	rRNA
1892	rRNA
1893	rRNA
1894	rRNA
1895	rRNA
1896	rRNA
1897	rRNA
1898	rRNA
1899	rRNA
1900	rRNA
1901	rRNA
1902	rRNA
1903	rRNA
1904	rRNA
1905	rRNA
1906	rRNA
1907	rRNA
1908	rRNA
1909	rRNA
1910	rRNA
1911	rRNA
1912	rRNA
1913	rRNA
1914	rRNA
1915	rRNA
1916	rRNA
1917	rRNA
1918	rRNA
1919	rRNA
1920	rRNA
1921	rRNA
1922	rRNA
1923	rRNA
1924	rRNA
1925	rRNA
1926	rRNA
1927	rRNA
1928	rRNA
1929	rRNA
1930	rRNA
1931	rRNA
1932	rRNA
1933	rRNA
1934	rRNA
1935	rRNA
1936	rRNA
1937	rRNA
1938	rRNA
1939	rRNA
1940	rRNA
1941	rRNA
1942	rRNA
1943	rRNA
1944	rRNA
1945	rRNA
1946	rRNA
1947	rRNA
1948	rRNA
1949	rRNA
1950	rRNA
1951	rRNA
1952	rRNA
1953	rRNA
1954	rRNA
1955	rRNA
1956	rRNA
1957	rRNA
1958	rRNA
1959	rRNA
1960	rRNA
1961	rRNA
1962	rRNA
1963	rRNA
1964	rRNA
1965	rRNA
1966	rRNA
1967	rRNA
1968	rRNA
1969	rRNA
1970	rRNA
1971	rRNA
1972	rRNA
1973	rRNA
1974	rRNA
1975	rRNA
1976	rRNA
1977	rRNA
1978	rRNA
1979	rRNA
1980	rRNA
1981	rRNA
1982	rRNA
1983	rRNA
1984	rRNA
1985	rRNA
1986	rRNA
1987	rRNA
1988	rRNA
1989	rRNA
1990	rRNA
1991	rRNA
1992	rRNA
1993	rRNA
1994	rRNA
1995	rRNA
1996	rRNA
1997	rRNA
1998	rRNA
1999	rRNA
2000	rRNA
2001	rRNA
2002	rRNA
2003	rRNA
2004	rRNA
2005	rRNA
2006	rRNA
2007	rRNA
2008	rRNA
2009	rRNA
2010	rRNA
2011	rRNA
2012	rRNA
2013	rRNA
2014	rRNA
2015	rRNA
2016	rRNA
2017	rRNA
2018	rRNA
2019	rRNA
2020	rRNA
2021	rRNA
2022	rRNA
2023	rRNA
2024	rRNA
2025	rRNA
2026	rRNA
2027	rRNA
2028	rRNA
2029	rRNA
2030	rRNA
2031	rRNA
2032	rRNA
2033	rRNA
2034	rRNA
2035	rRNA
2036	rRNA
2037	rRNA
2038	rRNA
2039	rRNA
2040	rRNA
2041	rRNA
2042	rRNA
2043	rRNA
2044	rRNA
2045	rRNA
2046	rRNA
2047	rRNA
2048	rRNA
2049	rRNA
2050	rRNA
2051	rRNA
2052	rRNA
2053	rRNA
2054	rRNA
2055	rRNA
2056	rRNA
2057	rRNA
2058	rRNA
2059	rRNA
2060	rRNA
2061	rRNA
2062	rRNA
2063	rRNA
2064	rRNA
2065	rRNA
2066	rRNA
2067	rRNA
2068	rRNA
2069	rRNA
2070	rRNA
2071	rRNA
2072	rRNA
2073	rRNA
2074	rRNA
2075	rRNA
2076	rRNA
2077	rRNA
2078	rRNA
2079	rRNA
2080	rRNA
2081	rRNA
2082	rRNA
2083	rRNA
2084	rRNA
2085	rRNA
2086	rRNA
2087	rRNA
2088	rRNA
2089	rRNA
2090	rRNA
2091	rRNA
2092	rRNA
2093	rRNA
2094	rRNA
2095	rRNA
2096	rRNA
2097	rRNA
2098	rRNA
2099	rRNA
2100	rRNA
2101	rRNA
2102	rRNA
2103	rRNA
2104	rRNA
2105	rRNA
2106	rRNA
2107	rRNA
2108	rRNA
2109	rRNA
2110	rRNA
2111	rRNA
2112	rRNA
2113	rRNA
2114	rRNA
2115	rRNA
2116	rRNA
2117	rRNA
2118	rRNA
2119	rRNA
2120	rRNA
2121	rRNA
2122	rRNA
2123	rRNA
2124	rRNA
2125	rRNA
2126	rRNA
2127	rRNA
2128	rRNA
2129	rRNA
2130	rRNA
2131	rRNA
2132	rRNA
2133	rRNA
2134	rRNA
2135	rRNA
2136	rRNA
2137	rRNA
2138	rRNA
2139	rRNA
2140	rRNA
2141	rRNA
2142	rRNA
2143	rRNA
2144	rRNA
2145	rRNA
2146	rRNA
2147	rRNA
2148	rRNA
2149	rRNA
2150	rRNA
2151	rRNA
2152	rRNA
2153	rRNA
2154	rRNA
2155	rRNA
2156	rRNA
2157	rRNA
2158	rRNA
2159	rRNA
2160	rRNA
2161	rRNA
2162	rRNA
2163	rRNA
2164	rRNA
2165	rRNA
2166	rRNA
2167	rRNA
2168	rRNA
2169	rRNA
2170	rRNA
2171	rRNA
2172	rRNA
2173	rRNA
2174	rRNA
2175	rRNA
2176	rRNA
2177	rRNA
2178	rRNA
2179	rRNA
2180	rRNA
2181	rRNA
2182	rRNA
2183	rRNA
2184	rRNA
2185	rRNA
2186	rRNA
2187	rRNA
2188	rRNA
2189	rRNA
2190	rRNA
2191	rRNA
2192	rRNA
2193	rRNA
2194	rRNA
2195	rRNA
2196	rRNA
2197	rRNA
2198	rRNA
2199	rRNA
2200	rRNA
2201	rRNA
2202	rRNA
2203	rRNA
2204	rRNA
2205	rRNA
2206	rRNA
2207	rRNA
2208	rRNA
2209	rRNA
2210	rRNA
2211	rRNA
2212	rRNA
2213	rRNA
2214	rRNA
2215	rRNA
2216	rRNA
2217	rRNA
2218	rRNA
2219	rRNA
2220	rRNA
2221	rRNA
2222	rRNA
2223	rRNA
2224	rRNA
2225	rRNA
2226	rRNA
2227	rRNA
2228	rRNA
2229	rRNA
2230	rRNA
2231	rRNA
2232	rRNA
2233	rRNA
2234	rRNA
2235	rRNA
2236	rRNA
2237	rRNA
2238	rRNA
2239	rRNA
2240	rRNA
2241	rRNA
2242	rRNA
2243	rRNA
2244	rRNA
2245	rRNA
2246	rRNA
2247	rRNA
2248	rRNA
2249	rRNA
2250	rRNA
2251	rRNA
2252	rRNA
2253	rRNA
2254	rRNA
2255	rRNA
2256	rRNA
2257	rRNA
2258	rRNA
2259	rRNA
2260	rRNA
2261	rRNA
2262	rRNA
2263	rRNA
2264	rRNA
2265	rRNA
2266	rRNA
2267	rRNA
2268	rRNA
2269	rRNA
2270	rRNA
2271	rRNA
2272	rRNA
2273	rRNA
2274	rRNA
2275	rRNA
2276	rRNA
2277	rRNA
2278	rRNA
2279	rRNA
2280	rRNA
2281	rRNA
2282	rRNA
2283	rRNA
2284	rRNA
2285	rRNA
2286	rRNA
2287	rRNA
2288	rRNA
2289	rRNA
2290	rRNA
2291	rRNA
2292	rRNA
2293	rRNA
2294	rRNA
2295	rRNA
2296	rRNA
2297	rRNA
2298	rRNA
2299	rRNA
2300	rRNA
2301	rRNA
2302	rRNA
2303	rRNA
2304	rRNA
2305	rRNA
2306	rRNA
2307	rRNA
2308	rRNA
2309	rRNA
2310	rRNA
2311	rRNA
2312	rRNA
2313	rRNA
2314	rRNA
2315	rRNA
2316	rRNA
2317	rRNA
2318	rRNA
2319	rRNA
2320	rRNA
2321	rRNA
2322	rRNA
2323	rRNA
2324	rRNA
2325	rRNA
2326	rRNA
2327	rRNA
2328	rRNA
2329	rRNA
2330	rRNA
2331	rRNA
2332	rRNA
2333	rRNA
2334	rRNA
2335	rRNA
2336	rRNA
2337	rRNA
2338	rRNA
2339	rRNA
2340	rRNA
2341	rRNA
2342	rRNA
2343	rRNA
2344	rRNA
2345	rRNA
2346	rRNA
2347	rRNA
2348	rRNA
2349	rRNA
2350	rRNA
2351	rRNA
2352	rRNA
2353	rRNA
2354	rRNA
2355	rRNA
2356	rRNA
2357	rRNA
2358	rRNA
2359	rRNA
2360	rRNA
2361	rRNA
2362	rRNA
2363	rRNA
2364	rRNA
2365	rRNA
2366	rRNA
2367	rRNA
2368	rRNA
2369	rRNA
2370	rRNA
2371	rRNA
2372	rRNA
2373	rRNA
2374	rRNA
2375	rRNA
2376	rRNA
2377	rRNA
2378	rRNA
2379	rRNA
2380	rRNA
2381	rRNA
2382	rRNA
2383	rRNA
2384	rRNA
2385	rRNA
2386	rRNA
2387	rRNA
2388	rRNA
2389	rRNA
2390	rRNA
2391	rRNA
2392	rRNA
2393	rRNA
2394	rRNA
2395	rRNA
2396	rRNA
2397	rRNA
2398	rRNA
2399	rRNA
2400	rRNA
2401	rRNA
2402	rRNA
2403	rRNA
2404	rRNA
2405	rRNA
2406	rRNA
2407	rRNA
2408	rRNA
2409	rRNA
2410	rRNA
2411	rRNA
2412	rRNA
2413	rRNA
2414	rRNA
2415	rRNA
2416	rRNA
2417	rRNA
2418	rRNA
2419	rRNA
2420	rRNA
2421	rRNA
2422	rRNA
2423	rRNA
2424	rRNA
2425	rRNA
2426	rRNA
2427	rRNA
2428	rRNA
2429	rRNA
2430	rRNA
2431	rRNA
2432	rRNA
2433	rRNA
2434	rRNA
2435	rRNA
2436	rRNA
2437	rRNA
2438	rRNA
2439	rRNA
2440	rRNA
2441	rRNA
2442	rRNA
2443	rRNA
2444	rRNA
2445	rRNA
2446	rRNA
2447	rRNA
2448	rRNA
2449	rRNA
2450	rRNA
2451	rRNA
2452	rRNA
2453	rRNA
2454	rRNA
2455	rRNA
2456	rRNA
2457	rRNA
2458	rRNA
2459	rRNA
2460	rRNA
2461	rRNA
2462	rRNA
2463	rRNA
2464	rRNA
2465	rRNA
2466	rRNA
2467	rRNA
2468	rRNA
2469	rRNA
2470	rRNA
2471	rRNA
2472	rRNA
2473	rRNA
2474	rRNA
2475	rRNA
2476	rRNA
2477	rRNA
2478	rRNA
2479	rRNA
2480	rRNA
2481	rRNA
2482	rRNA
2483	rRNA
2484	rRNA
2485	rRNA
2486	rRNA
2487	rRNA
2488	rRNA
2489	rRNA
2490	rRNA
2491	rRNA
2492	rRNA
2493	rRNA
2494	rRNA
2495	rRNA
2496	rRNA
2497	rRNA
2498	rRNA
2499	rRNA
2500	rRNA
2501	rRNA
2502	rRNA
2503	rRNA
2504	rRNA
2505	rRNA
2506	rRNA
2507	rRNA
2508	rRNA
2509	rRNA
2510	rRNA
2511	rRNA
2512	rRNA
2513	rRNA
2514	rRNA
2515	rRNA
2516	rRNA
2517	rRNA
2518	rRNA
2519	rRNA
2520	rRNA
2521	rRNA
2522	rRNA
2523	rRNA
2524	rRNA
2525	rRNA
2526	rRNA
2527	rRNA
2528	rRNA
2529	rRNA
2530	rRNA
2531	rRNA
2532	rRNA
2533	rRNA
2534	rRNA
2535	rRNA
2536	rRNA
2537	rRNA
2538	rRNA
2539	rRNA
2540	rRNA
2541	rRNA
2542	rRNA
2543	rRNA
2544	rRNA
2545	rRNA
2546	rRNA
2547	rRNA
2548	rRNA
2549	rRNA
2550	rRNA
2551	rRNA
2552	rRNA
2553	rRNA
2554	rRNA
2555	rRNA
2556	rRNA
2557	rRNA
2558	rRNA
2559	rRNA
2560	rRNA
2561	rRNA
2562	rRNA
2563	rRNA
2564	rRNA
2565	rRNA
2566	rRNA
2567	rRNA
2568	rRNA
2569	rRNA
2570	rRNA
2571	rRNA
2572	rRNA
2573	rRNA
2574	rRNA
2575	rRNA
2576	rRNA
2577	rRNA
2578	rRNA
2579	rRNA
2580	rRNA
2581	rRNA
2582	rRNA
2583	rRNA
2584	rRNA
2585	rRNA
2586	rRNA
2587	rRNA
2588	rRNA
2589	rRNA
2590	rRNA
2591	rRNA
2592	rRNA
2593	rRNA
2594	rRNA
2595	rRNA
2596	rRNA
2597	rRNA
2598	rRNA
2599	rRNA
2600	rRNA
2601	rRNA
2602	rRNA
2603	rRNA
2604	rRNA
2605	rRNA
2606	rRNA
2607	rRNA
2608	rRNA
2609	rRNA
2610	rRNA
2611	rRNA
2612	rRNA
2613	rRNA
2614	rRNA
2615	rRNA
2616	rRNA
2617	rRNA
2618	rRNA
2619	rRNA
2620	rRNA
2621	rRNA
2622	rRNA
2623	rRNA
2624	rRNA
2625	rRNA
2626	rRNA
2627	rRNA
2628	rRNA
2629	rRNA
2630	rRNA
2631	rRNA
2632	rRNA
2633	rRNA
2634	rRNA
2635	rRNA
2636	rRNA
2637	rRNA
2638	rRNA
2639	rRNA
2640	rRNA
2641	rRNA
2642	rRNA
2643	rRNA
2644	rRNA
2645	rRNA
2646	rRNA
2647	rRNA
2648	rRNA
2649	rRNA
2650	rRNA
2651	rRNA
2652	rRNA
2653	rRNA
2654	rRNA
2655	rRNA
2656	rRNA
2657	rRNA
2658	rRNA
2659	rRNA
2660	rRNA
2661	rRNA
2662	rRNA
2663	rRNA
2664	rRNA
2665	rRNA
2666	rRNA
2667	rRNA
2668	rRNA
2669	rRNA
2670	rRNA
2671	rRNA
2672	rRNA
2673	rRNA
2674	rRNA
2675	rRNA
2676	rRNA
2677	rRNA
2678	rRNA
2679	rRNA
2680	rRNA
2681	rRNA
2682	rRNA
2683	rRNA
2684	rRNA
2685	rRNA
2686	rRNA
2687	rRNA
2688	rRNA
2689	rRNA
2690	rRNA
2691	rRNA
2692	rRNA
2693	rRNA
2694	rRNA
2695	rRNA
2696	rRNA
2697	rRNA
2698	rRNA
2699	rRNA
2700	rRNA
2701	rRNA
2702	rRNA
2703	rRNA
2704	rRNA
2705	rRNA
2706	rRNA
2707	rRNA
2708	rRNA
2709	rRNA
2710	rRNA
2711	rRNA
2712	rRNA
2713	rRNA
2714	rRNA
2715	rRNA
2716	rRNA
2717	rRNA
2718	rRNA
2719	rRNA
2720	rRNA
2721	rRNA
2722	rRNA
2723	rRNA
2724	rRNA
2725	rRNA
2726	rRNA
2727	rRNA
2728	rRNA
2729	rRNA
2730	rRNA
2731	rRNA
2732	rRNA
2733	rRNA
2734	rRNA
2735	rRNA
2736	rRNA
2737	rRNA
2738	rRNA
2739	rRNA
2740	rRNA
2741	rRNA
2742	rRNA
2743	rRNA
2744	rRNA
2745	rRNA
2746	rRNA
2747	rRNA
2748	rRNA
2749	rRNA
2750	rRNA
2751	rRNA
2752	rRNA
2753	rRNA
2754	rRNA
2755	rRNA
2756	rRNA
2757	rRNA
2758	rRNA
2759	rRNA
2760	rRNA
2761	rRNA
2762	rRNA
2763	rRNA
2764	rRNA
2765	rRNA
2766	rRNA
2767	rRNA
2768	rRNA
2769	rRNA
2770	rRNA
2771	rRNA
2772	rRNA
2773	rRNA
2774	rRNA
2775	rRNA
2776	rRNA
2777	rRNA
2778	rRNA
2779	rRNA
2780	rRNA
2781	rRNA
2782	rRNA
2783	rRNA
2784	rRNA
2785	rRNA
2786	rRNA
2787	rRNA
2788	rRNA
2789	rRNA
2790	rRNA
2791	rRNA
2792	rRNA
2793	rRNA
2794	rRNA
2795	rRNA
2796	rRNA
2797	rRNA
2798	rRNA
2799	rRNA
2800	rRNA
2801	rRNA
2802	rRNA
2803	rRNA
2804	rRNA
2805	rRNA
2806	rRNA
2807	rRNA
2808	rRNA
2809	rRNA
2810	rRNA
2811	rRNA
2812	rRNA
2813	rRNA
2814	rRNA
2815	rRNA
2816	rRNA
2817	rRNA
2818	rRNA
2819	rRNA
2820	rRNA
2821	rRNA
2822	rRNA
2823	rRNA
2824	rRNA
2825	rRNA
2826	rRNA
2827	rRNA
2828	rRNA
2829	rRNA
2830	rRNA
2831	rRNA
2832	rRNA
2833	rRNA
2834	rRNA
2835	rRNA
2836	rRNA
2837	rRNA
2838	rRNA
2839	rRNA
2840	rRNA
2841	rRNA
2842	rRNA
2843	rRNA
2844	rRNA
2845	rRNA
2846	rRNA
2847	rRNA
2848	rRNA
2849	rRNA
2850	rRNA
2851	rRNA
2852	rRNA
2853	rRNA
2854	rRNA
2855	rRNA
2856	rRNA
2857	rRNA
2858	rRNA
2859	rRNA
2860	rRNA
2861	rRNA
2862	rRNA
2863	rRNA
2864	rRNA
2865	rRNA
2866	rRNA
2867	rRNA
2868	rRNA
2869	rRNA
2870	rRNA
2871	rRNA
2872	rRNA
2873	rRNA
2874	rRNA
2875	rRNA
2876	rRNA
2877	rRNA
2878	rRNA
2879	rRNA
2880	rRNA
2881	rRNA
2882	rRNA
2883	rRNA
2884	rRNA
2885	rRNA
2886	rRNA
2887	rRNA
2888	rRNA
2889	rRNA
2890	rRNA
2891	rRNA
2892	rRNA
2893	rRNA
2894	rRNA
2895	rRNA
2896	rRNA
2897	rRNA
2898	rRNA
2899	rRNA
2900	rRNA
2901	rRNA
2902	rRNA
2903	rRNA
2904	rRNA
2905	rRNA
2906	rRNA
2907	rRNA
2908	rRNA
2909	rRNA
2910	rRNA
2911	rRNA
2912	rRNA
2913	rRNA
2914	rRNA
2915	rRNA
2916	rRNA
2917	rRNA
2918	rRNA
2919	rRNA
2920	rRNA
2921	rRNA
2922	rRNA
2923	rRNA
2924	rRNA
2925	rRNA
2926	rRNA
2927	rRNA
2928	rRNA
2929	rRNA
2930	rRNA
2931	rRNA
2932	rRNA
2933	rRNA
2934	rRNA
2935	rRNA
2936	rRNA
2937	rRNA
2938	rRNA
2939	rRNA
2940	rRNA
2941	rRNA
2942	rRNA
2943	rRNA
2944	rRNA
2945	rRNA
2946	rRNA
2947	rRNA
2948	rRNA
2949	rRNA
2950	rRNA
2951	rRNA
2952	rRNA
2953	rRNA
2954	rRNA
2955	rRNA
2956	rRNA
2957	rRNA
2958	rRNA
2959	rRNA
2960	rRNA
2961	rRNA
2962	rRNA
2963	rRNA
2964	rRNA
2965	rRNA
2966	rRNA
2967	rRNA
2968	rRNA
2969	rRNA
2970	rRNA
2971	rRNA
2972	rRNA
2973	rRNA
2974	rRNA
2975	rRNA
2976	rRNA
2977	rRNA
2978	rRNA
2979	rRNA
2980	rRNA
2981	rRNA
2982	rRNA
2983	rRNA
2984	rRNA
2985	rRNA
2986	rRNA
2987	rRNA
2988	rRNA
2989	rRNA
2990	rRNA
2991	rRNA
2992	rRNA
2993	rRNA
2994	rRNA
2995	rRNA
2996	rRNA
2997	rRNA
2998	rRNA
2999	rRNA
3000	rRNA
3001	rRNA
3002	rRNA
3003	rRNA
3004	rRNA
3005	rRNA
3006	rRNA
3007	rRNA
3008	rRNA
3009	rRNA
3010	rRNA
3011	rRNA
3012	rRNA
3013	rRNA
3014	rRNA
3015	rRNA
3016	rRNA
3017	rRNA
3018	rRNA
3019	rRNA
3020	rRNA
3021	rRNA
3022	rRNA
3023	rRNA
3024	rRNA
3025	rRNA
3026	rRNA
3027	rRNA
3028	rRNA
3029	rRNA
3030	rRNA
3031	rRNA
3032	rRNA
3033	rRNA
3034	rRNA
3035	rRNA
3036	rRNA
3037	rRNA
3038	rRNA
3039	rRNA
3040	rRNA
3041	rRNA
3042	rRNA
3043	rRNA
3044	rRNA
3045	rRNA
3046	rRNA
3047	rRNA
3048	rRNA
3049	rRNA
3050	rRNA
3051	rRNA
3052	rRNA
3053	rRNA
3054	rRNA
3055	rRNA
3056	rRNA
3057	rRNA
3058	rRNA
3059	rRNA
3060	rRNA
3061	rRNA
3062	rRNA
3063	rRNA
3064	rRNA
3065	rRNA
3066	rRNA
3067	rRNA
3068	rRNA
3069	rRNA
3070	rRNA
3071	rRNA
3072	rRNA
3073	rRNA
3074	rRNA
3075	rRNA
3076	rRNA
3077	rRNA
3078	rRNA
3079	rRNA
3080	rRNA
3081	rRNA
3082	rRNA
3083	rRNA
3084	rRNA
3085	rRNA
3086	rRNA
3087	rRNA
3088	rRNA
3089	rRNA
3090	rRNA
3091	rRNA
3092	rRNA
3093	rRNA
3094	rRNA
3095	rRNA
3096	rRNA
3097	rRNA
3098	rRNA
3099	rRNA
3100	rRNA
3101	rRNA
3102	rRNA
3103	rRNA
3104	rRNA
3105	rRNA
3106	rRNA
3107	rRNA
3108	rRNA
3109	rRNA
3110	rRNA
3111	rRNA
3112	rRNA
3113	rRNA
3114	rRNA
3115	rRNA
3116	rRNA
3117	rRNA
3118	rRNA
3119	rRNA
3120	rRNA
3121	rRNA
3122	rRNA
3123	rRNA
3124	rRNA
3125	rRNA
3126	rRNA
3127	rRNA
3128	rRNA
3129	rRNA
3130	rRNA
3131	rRNA
3132	rRNA
3133	rRNA
3134	rRNA
3135	rRNA
3136	rRNA
3137	rRNA
3138	rRNA
3139	rRNA
3140	rRNA
3141	rRNA
3142	rRNA
3143	rRNA
3144	rRNA
3145	rRNA
3146	rRNA
3147	rRNA
3148	rRNA
3149	rRNA
3150	rRNA
3151	rRNA
3152	rRNA
3153	rRNA
3154	rRNA
3155	rRNA
3156	rRNA
3157	rRNA
3158	rRNA
3159	rRNA
3160	rRNA
3161	rRNA
3162	rRNA
3163	rRNA
3164	rRNA
3165	rRNA
3166	rRNA
3167	rRNA
3168	rRNA
3169	rRNA
3170	rRNA
3171	rRNA
3172	rRNA
3173	rRNA
3174	rRNA
3175	rRNA
3176	rRNA
3177	rRNA
3178	rRNA
3179	rRNA
3180	rRNA
3181	rRNA
3182	rRNA
3183	rRNA
3184	rRNA
3185	rRNA
3186	rRNA
3187	rRNA
3188	rRNA
3189	rRNA
3190	rRNA
3191	rRNA
3192	rRNA
3193	rRNA
3194	rRNA
3195	rRNA
3196	rRNA
3197	rRNA
3198	rRNA
3199	rRNA
3200	rRNA
3201	rRNA
3202	rRNA
3203	rRNA
3204	rRNA
3205	rRNA
3206	rRNA
3207	rRNA
3208	rRNA
3209	rRNA
3210	rRNA
3211	rRNA
3212	rRNA
3213	rRNA
3214	rRNA
3215	rRNA
3216	rRNA
3217	rRNA
3218	rRNA
3219	rRNA
3220	rRNA
3221	rRNA
3222	rRNA
3223	rRNA
3224	rRNA
3225	rRNA
3226	rRNA
3227	rRNA
3228	rRNA
3229	rRNA
3230	tRNA
3231	tRNA
3232	tRNA
3233	tRNA
3234	tRNA
3235	tRNA
3236	tRNA
3237	tRNA
3238	tRNA
3239	tRNA
3240	tRNA
3241	tRNA
3242	tRNA
3243	tRNA
3244	tRNA
3245	tRNA
3246	tRNA
3247	tRNA
3248	tRNA
3249	tRNA
3250	tRNA
3251	tRNA
3252	tRNA
3253	tRNA
3254	tRNA
3255	tRNA
3256	tRNA
3257	tRNA
3258	tRNA
3259	tRNA
3260	tRNA
3261	tRNA
3262	tRNA
3263	tRNA
3264	tRNA
3265	tRNA
3266	tRNA
3267	tRNA
3268	tRNA
3269	tRNA
3270	tRNA
3271	tRNA
3272	tRNA
3273	tRNA
3274	tRNA
3275	tRNA
3276	tRNA
3277	tRNA
3278	tRNA
3279	tRNA
3280	tRNA
3281	tRNA
3282	tRNA
3283	tRNA
3284	tRNA
3285	tRNA
3286	tRNA
3287	tRNA
3288	tRNA
3289	tRNA
3290	tRNA
3291	tRNA
3292	tRNA
3293	tRNA
3294	tRNA
3295	tRNA
3296	tRNA
3297	tRNA
3298	tRNA
3299	tRNA
3300	tRNA
3301	tRNA
3302	tRNA
3303	tRNA
3304	tRNA
3305	NAN
3306	NAN
3307	Complex I
3308	Complex I
3309	Complex I
3310	Complex I
3311	Complex I
3312	Complex I
3313	Complex I
3314	Complex I
3315	Complex I
3316	Complex I
3317	Complex I
3318	Complex I
3319	Complex I
3320	Complex I
3321	Complex I
3322	Complex I
3323	Complex I
3324	Complex I
3325	Complex I
3326	Complex I
3327	Complex I
3328	Complex I
3329	Complex I
3330	Complex I
3331	Complex I
3332	Complex I
3333	Complex I
3334	Complex I
3335	Complex I
3336	Complex I
3337	Complex I
3338	Complex I
3339	Complex I
3340	Complex I
3341	Complex I
3342	Complex I
3343	Complex I
3344	Complex I
3345	Complex I
3346	Complex I
3347	Complex I
3348	Complex I
3349	Complex I
3350	Complex I
3351	Complex I
3352	Complex I
3353	Complex I
3354	Complex I
3355	Complex I
3356	Complex I
3357	Complex I
3358	Complex I
3359	Complex I
3360	Complex I
3361	Complex I
3362	Complex I
3363	Complex I
3364	Complex I
3365	Complex I
3366	Complex I
3367	Complex I
3368	Complex I
3369	Complex I
3370	Complex I
3371	Complex I
3372	Complex I
3373	Complex I
3374	Complex I
3375	Complex I
3376	Complex I
3377	Complex I
3378	Complex I
3379	Complex I
3380	Complex I
3381	Complex I
3382	Complex I
3383	Complex I
3384	Complex I
3385	Complex I
3386	Complex I
3387	Complex I
3388	Complex I
3389	Complex I
3390	Complex I
3391	Complex I
3392	Complex I
3393	Complex I
3394	Complex I
3395	Complex I
3396	Complex I
3397	Complex I
3398	Complex I
3399	Complex I
3400	Complex I
3401	Complex I
3402	Complex I
3403	Complex I
3404	Complex I
3405	Complex I
3406	Complex I
3407	Complex I
3408	Complex I
3409	Complex I
3410	Complex I
3411	Complex I
3412	Complex I
3413	Complex I
3414	Complex I
3415	Complex I
3416	Complex I
3417	Complex I
3418	Complex I
3419	Complex I
3420	Complex I
3421	Complex I
3422	Complex I
3423	Complex I
3424	Complex I
3425	Complex I
3426	Complex I
3427	Complex I
3428	Complex I
3429	Complex I
3430	Complex I
3431	Complex I
3432	Complex I
3433	Complex I
3434	Complex I
3435	Complex I
3436	Complex I
3437	Complex I
3438	Complex I
3439	Complex I
3440	Complex I
3441	Complex I
3442	Complex I
3443	Complex I
3444	Complex I
3445	Complex I
3446	Complex I
3447	Complex I
3448	Complex I
3449	Complex I
3450	Complex I
3451	Complex I
3452	Complex I
3453	Complex I
3454	Complex I
3455	Complex I
3456	Complex I
3457	Complex I
3458	Complex I
3459	Complex I
3460	Complex I
3461	Complex I
3462	Complex I
3463	Complex I
3464	Complex I
3465	Complex I
3466	Complex I
3467	Complex I
3468	Complex I
3469	Complex I
3470	Complex I
3471	Complex I
3472	Complex I
3473	Complex I
3474	Complex I
3475	Complex I
3476	Complex I
3477	Complex I
3478	Complex I
3479	Complex I
3480	Complex I
3481	Complex I
3482	Complex I
3483	Complex I
3484	Complex I
3485	Complex I
3486	Complex I
3487	Complex I
3488	Complex I
3489	Complex I
3490	Complex I
3491	Complex I
3492	Complex I
3493	Complex I
3494	Complex I
3495	Complex I
3496	Complex I
3497	Complex I
3498	Complex I
3499	Complex I
3500	Complex I
3501	Complex I
3502	Complex I
3503	Complex I
3504	Complex I
3505	Complex I
3506	Complex I
3507	Complex I
3508	Complex I
3509	Complex I
3510	Complex I
3511	Complex I
3512	Complex I
3513	Complex I
3514	Complex I
3515	Complex I
3516	Complex I
3517	Complex I
3518	Complex I
3519	Complex I
3520	Complex I
3521	Complex I
3522	Complex I
3523	Complex I
3524	Complex I
3525	Complex I
3526	Complex I
3527	Complex I
3528	Complex I
3529	Complex I
3530	Complex I
3531	Complex I
3532	Complex I
3533	Complex I
3534	Complex I
3535	Complex I
3536	Complex I
3537	Complex I
3538	Complex I
3539	Complex I
3540	Complex I
3541	Complex I
3542	Complex I
3543	Complex I
3544	Complex I
3545	Complex I
3546	Complex I
3547	Complex I
3548	Complex I
3549	Complex I
3550	Complex I
3551	Complex I
3552	Complex I
3553	Complex I
3554	Complex I
3555	Complex I
3556	Complex I
3557	Complex I
3558	Complex I
3559	Complex I
3560	Complex I
3561	Complex I
3562	Complex I
3563	Complex I
3564	Complex I
3565	Complex I
3566	Complex I
3567	Complex I
3568	Complex I
3569	Complex I
3570	Complex I
3571	Complex I
3572	Complex I
3573	Complex I
3574	Complex I
3575	Complex I
3576	Complex I
3577	Complex I
3578	Complex I
3579	Complex I
3580	Complex I
3581	Complex I
3582	Complex I
3583	Complex I
3584	Complex I
3585	Complex I
3586	Complex I
3587	Complex I
3588	Complex I
3589	Complex I
3590	Complex I
3591	Complex I
3592	Complex I
3593	Complex I
3594	Complex I
3595	Complex I
3596	Complex I
3597	Complex I
3598	Complex I
3599	Complex I
3600	Complex I
3601	Complex I
3602	Complex I
3603	Complex I
3604	Complex I
3605	Complex I
3606	Complex I
3607	Complex I
3608	Complex I
3609	Complex I
3610	Complex I
3611	Complex I
3612	Complex I
3613	Complex I
3614	Complex I
3615	Complex I
3616	Complex I
3617	Complex I
3618	Complex I
3619	Complex I
3620	Complex I
3621	Complex I
3622	Complex I
